21.5	7.0	6.0	bottomright
21.5	7.5	9.0	bottomright
16.3	7.2	45.0	topleft
15.5	7.5	44.0	topleft
16.4	7.4	42.0	topleft
17.0	7.0	47.5	topleft
13.0	6.5	47.5	topcenter
12.8	7.3	49.0	topcenter
12.9	7.2	49.0	topcenter
13.9	7.6	46.5	topcenter
8.4	8.7	64.0	topright
22.0	6.5	6.0	topright
8.6	7.8	64.5	topright
9.7	8.6	62.5	topright
4.0	8.5	6.0	centerleft
2.5	10.5	8.0	centerleft
16.1	6.5	53.5	centerleft
3.0	10.0	8.0	centerleft
12.4	7.6	59.5	centercenter
11.8	8.2	59.0	centercenter
12.8	6.9	45.0	centercenter
13.8	6.9	45.0	centercenter
8.4	7.2	62.0	centerright
8.4	8.2	62.0	centerright
9.7	7.5	64.0	centerright
10.3	7.2	61.5	centerright
3.6	8.0	11.0	bottomleft
3.0	8.5	6.0	bottomleft
2.6	8.0	11.0	bottomleft
4.6	7.1	11.5	bottomleft
22.0	5.5	6.0	bottomcenter
10.9	7.6	69.5	bottomcenter
13.9	6.8	74.5	bottomcenter
11.6	7.9	56.0	bottomcenter
21.0	7.0	8.0	bottomright
8.8	8.3	71.0	bottomright
8.9	8.2	70.0	bottomright
21.0	6.5	12.0	bottomright
15.6	6.7	48.0	topleft
16.0	7.4	48.0	topleft
16.0	7.0	51.5	topleft
15.2	7.5	43.5	topleft
12.9	6.6	49.0	topcenter
11.1	7.5	47.5	topcenter
12.0	6.7	43.5	topcenter
12.2	6.5	45.0	topcenter
9.7	8.7	62.5	topright
9.8	8.9	67.0	topright
9.6	7.6	64.5	topright
8.2	8.3	68.0	topright
15.4	8.1	53.5	centerleft
15.8	7.6	48.0	centerleft
17.1	7.6	46.0	centerleft
16.4	7.5	48.0	centerleft
5.0	12.0	8.0	centercenter
5.5	11.0	6.0	centercenter
13.9	7.9	46.5	centercenter
12.9	7.9	46.0	centercenter
8.0	9.4	65.0	centerright
10.0	10.3	65.0	centerright
8.5	9.8	55.0	centerright
7.7	10.4	62.5	centerright
16.1	9.7	50.5	bottomleft
16.2	10.5	51.0	bottomleft
16.2	9.5	51.0	bottomleft
15.9	9.8	48.5	bottomleft
13.0	9.2	45.5	bottomcenter
22.1	9.4	5.5	bottomcenter
11.8	9.5	57.0	bottomcenter
22.1	9.4	5.5	bottomcenter
21.0	9.5	12.0	bottomright
22.0	8.5	6.0	bottomright
21.6	9.3	7.5	bottomright
10.0	9.8	59.5	bottomright
15.6	9.6	41.5	topleft
15.1	9.6	43.0	topleft
15.0	9.7	44.0	topleft
15.0	9.6	42.5	topleft
11.0	9.8	44.5	topcenter
11.9	8.9	46.0	topcenter
10.9	9.9	46.0	topcenter
11.9	9.9	46.0	topcenter
9.2	9.7	67.0	topright
9.5	8.7	64.0	topright
9.2	9.4	62.5	topright
8.4	10.4	59.5	topright
14.2	9.5	44.5	centerleft
15.8	10.5	49.0	centerleft
14.5	10.5	47.0	centerleft
14.2	9.5	44.5	centerleft
12.0	8.8	45.0	centercenter
11.9	8.9	46.0	centercenter
11.2	9.7	47.0	centercenter
13.1	8.8	49.0	centercenter
7.9	9.7	64.0	centerright
7.9	9.7	66.0	centerright
9.0	8.8	63.5	centerright
8.9	8.8	64.0	centerright
3.4	11.1	10.0	bottomleft
3.4	10.1	10.0	bottomleft
4.6	9.5	14.0	bottomleft
4.4	11.1	10.0	bottomleft
12.7	8.8	91.0	bottomcenter
12.4	7.8	88.0	bottomcenter
22.0	7.5	6.0	bottomcenter
14.2	9.2	72.5	bottomcenter
